"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_stkout","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_stkout","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_stkout","cur_rbi","CU_miss","FA_miss","SL_miss","bats_l","pitch_count","mon_third","mon_second","mon_first","scoreStd","target_vertical","target_horizontal","target_type","outs_when_up_0","outs_when_up_1","outs_when_up_2","strikes_0","strikes_1","strikes_2","balls_0","balls_1","balls_2","balls_3","at_bat_pitch_count_0","at_bat_pitch_count_1","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_FA","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_1","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpLeft","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_high","lp_vertical_low","lp_vertical_middle"
"4167",5270,596103,0,0.0666666666666667,0.153846153846154,0.233333333333333,0.0333333333333333,0,0.02,0.0151515151515152,0,0.146,0.056,0.021,7,0,0.356,16,6,0.258,0.104,0.056,50,1,0.646,46,11,0.282,0.063,0.12,33,3,0.741,29,16,0.0588235294117647,0.0688405797101449,0.205882352941176,-1,39,-1,1,-1,3,"middle","umpLeft","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"4168",5271,596103,0,0.0666666666666667,0.153846153846154,0.233333333333333,0.0333333333333333,0,0.02,0.0151515151515152,0,0.146,0.056,0.021,7,0,0.356,16,6,0.258,0.104,0.056,50,1,0.646,46,11,0.282,0.063,0.12,33,3,0.741,29,16,0.0588235294117647,0.0688405797101449,0.205882352941176,-1,40,-1,1,-1,3,"low","umpLeft","FA",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"4169",5272,596103,0,0.0666666666666667,0.153846153846154,0.233333333333333,0.0333333333333333,0,0.02,0.0151515151515152,0,0.146,0.056,0.021,7,0,0.356,16,6,0.258,0.104,0.056,50,1,0.646,46,11,0.282,0.063,0.12,33,3,0.741,29,16,0.0588235294117647,0.0688405797101449,0.205882352941176,-1,41,-1,1,-1,3,"low","umpLeft","CU",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4170",5273,596103,0,0.0666666666666667,0.153846153846154,0.233333333333333,0.0333333333333333,0,0.02,0.0151515151515152,0,0.146,0.056,0.021,7,0,0.356,16,6,0.258,0.104,0.056,50,1,0.646,46,11,0.282,0.063,0.12,33,3,0.741,29,16,0.0588235294117647,0.0688405797101449,0.205882352941176,-1,42,-1,1,-1,3,"middle","umpMiddle","SL",1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4171",5274,593525,0.153846153846154,0.0588235294117647,0,0.0555555555555556,0.0526315789473684,0.08,0,0,0.0256410256410256,0.258,0.104,0.056,50,1,0.646,46,11,0.235,0.068,0.162,16,3,0.685,25,6,0.146,0.056,0.021,7,0,0.356,16,6,0.176470588235294,0.0774647887323944,0.171428571428571,-1,43,-1,1,-1,3,"low","umpLeft","SL",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"4172",5275,593525,0.153846153846154,0.0588235294117647,0,0.0555555555555556,0.0526315789473684,0.08,0,0,0.0256410256410256,0.258,0.104,0.056,50,1,0.646,46,11,0.235,0.068,0.162,16,3,0.685,25,6,0.146,0.056,0.021,7,0,0.356,16,6,0.176470588235294,0.0774647887323944,0.171428571428571,-1,44,-1,1,-1,3,"middle","umpLeft","FA",-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4173",5276,605509,0.0886075949367089,0.125,0.0714285714285714,0.127272727272727,0.0545454545454545,0.0239043824701195,0.0135135135135135,0.0506756756756757,0.0177383592017738,0.235,0.068,0.162,16,3,0.685,25,6,0.256,0.089,0.071,79,0,0.655,72,22,0.258,0.104,0.056,50,1,0.646,46,11,0.0503597122302158,0.0514240506329114,0.139784946236559,-1,45,-1,1,-1,3,"middle","umpLeft","SL",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"4174",5277,607776,0.1,0.0740740740740741,0.0789473684210526,0.04,0.0980392156862745,0.00925925925925926,0.0305343511450382,0.0180722891566265,0.0116279069767442,0.256,0.089,0.071,79,0,0.655,72,22,0.288,0.081,0.134,146,10,0.77,54,53,0.235,0.068,0.162,16,3,0.685,25,6,0.108108108108108,0.122866894197952,0.258883248730964,-1,46,-1,-1,-1,3,"low","umpMiddle","SL",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"4175",5278,607776,0.1,0.0740740740740741,0.0789473684210526,0.04,0.0980392156862745,0.00925925925925926,0.0305343511450382,0.0180722891566265,0.0116279069767442,0.256,0.089,0.071,79,0,0.655,72,22,0.288,0.081,0.134,146,10,0.77,54,53,0.235,0.068,0.162,16,3,0.685,25,6,0.108108108108108,0.122866894197952,0.258883248730964,-1,47,-1,-1,-1,3,"low","umpLeft","SL",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
"4176",5279,607776,0.1,0.0740740740740741,0.0789473684210526,0.04,0.0980392156862745,0.00925925925925926,0.0305343511450382,0.0180722891566265,0.0116279069767442,0.256,0.089,0.071,79,0,0.655,72,22,0.288,0.081,0.134,146,10,0.77,54,53,0.235,0.068,0.162,16,3,0.685,25,6,0.108108108108108,0.122866894197952,0.258883248730964,-1,48,-1,-1,-1,3,"middle","umpRight","FA",1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4177",5280,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,49,-1,-1,-1,3,"low","umpLeft","SL",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"4178",5281,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,50,-1,-1,-1,3,"low","umpLeft","CU",-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4179",5282,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,51,-1,-1,-1,3,"low","umpLeft","CU",-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4180",5283,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,52,-1,-1,-1,3,"low","umpLeft","FA",-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4181",5284,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,53,-1,-1,-1,3,"low","umpLeft","SL",-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
"4182",5285,491676,0.0158730158730159,0.105769230769231,0.1,0.115384615384615,0.0689655172413793,0.00884955752212389,0,0.0228310502283105,0.020671834625323,0.288,0.081,0.134,146,10,0.77,54,53,0.261,0.075,0.127,128,13,0.705,102,67,0.256,0.089,0.071,79,0,0.655,72,22,0.0810810810810811,0.089622641509434,0.119205298013245,-1,54,-1,-1,-1,3,"low","umpLeft","SL",-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4183",5286,605412,0.0619195046439628,0.109090909090909,0.0774818401937046,0.0851063829787234,0.113300492610837,0.0235602094240838,0.0260223048327138,0.018960244648318,0.02,0.261,0.075,0.127,128,13,0.705,102,67,0.318,0.106,0.14,157,12,0.856,66,67,0.288,0.081,0.134,146,10,0.77,54,53,0.021558872305141,0.0291847563917028,0.0795593635250918,1,55,-1,-1,-1,3,"middle","umpLeft","CU",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4184",5287,605412,0.0619195046439628,0.109090909090909,0.0774818401937046,0.0851063829787234,0.113300492610837,0.0235602094240838,0.0260223048327138,0.018960244648318,0.02,0.261,0.075,0.127,128,13,0.705,102,67,0.318,0.106,0.14,157,12,0.856,66,67,0.288,0.081,0.134,146,10,0.77,54,53,0.021558872305141,0.0291847563917028,0.0795593635250918,1,56,-1,-1,-1,3,"low","umpLeft","CU",-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"4185",5288,605412,0.0619195046439628,0.109090909090909,0.0774818401937046,0.0851063829787234,0.113300492610837,0.0235602094240838,0.0260223048327138,0.018960244648318,0.02,0.261,0.075,0.127,128,13,0.705,102,67,0.318,0.106,0.14,157,12,0.856,66,67,0.288,0.081,0.134,146,10,0.77,54,53,0.021558872305141,0.0291847563917028,0.0795593635250918,1,57,-1,-1,-1,3,"high","umpLeft","FA",-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"4186",5289,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,58,-1,-1,-1,3,"low","umpLeft","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"4187",5290,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,59,-1,-1,-1,3,"low","umpLeft","FA",1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4188",5291,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,60,-1,-1,-1,3,"low","umpLeft","CU",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"4189",5292,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,61,-1,-1,-1,3,"low","umpLeft","FA",1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4190",5293,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,62,-1,-1,-1,3,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4191",5294,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,63,-1,-1,-1,3,"low","umpLeft","FA",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4192",5295,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,64,-1,-1,-1,3,"middle","umpMiddle","SL",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4193",5296,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,65,-1,-1,-1,3,"high","umpLeft","FA",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
"4194",5297,452254,0.0493273542600897,0.115183246073298,0.106007067137809,0.0727272727272727,0.072992700729927,0.0248868778280543,0.0348387096774194,0.0396366639141206,0.0159329140461216,0.318,0.106,0.14,157,12,0.856,66,67,0.243,0.04,0.176,69,9,0.691,81,34,0.261,0.075,0.127,128,13,0.705,102,67,0.104667609618105,0.0968809073724008,0.163624511082138,-1,66,-1,-1,-1,3,"middle","umpRight","FA",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1
"4195",5298,457763,0.112403100775194,0.1,0.0730994152046784,0.0948453608247423,0.0850277264325323,0.0267639902676399,0.0385756676557863,0.0222956234516928,0.020377358490566,0.243,0.04,0.176,69,9,0.691,81,34,0.282,0.063,0.12,33,3,0.741,29,16,0.318,0.106,0.14,157,12,0.856,66,67,0.062586926286509,0.04236276849642,0.0893921334922527,-1,67,-1,-1,1,3,"middle","umpMiddle","SL",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
"4196",5299,457763,0.112403100775194,0.1,0.0730994152046784,0.0948453608247423,0.0850277264325323,0.0267639902676399,0.0385756676557863,0.0222956234516928,0.020377358490566,0.243,0.04,0.176,69,9,0.691,81,34,0.282,0.063,0.12,33,3,0.741,29,16,0.318,0.106,0.14,157,12,0.856,66,67,0.062586926286509,0.04236276849642,0.0893921334922527,-1,68,-1,-1,1,3,"low","umpLeft","FA",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
"4197",5300,457763,0.112403100775194,0.1,0.0730994152046784,0.0948453608247423,0.0850277264325323,0.0267639902676399,0.0385756676557863,0.0222956234516928,0.020377358490566,0.243,0.04,0.176,69,9,0.691,81,34,0.282,0.063,0.12,33,3,0.741,29,16,0.318,0.106,0.14,157,12,0.856,66,67,0.062586926286509,0.04236276849642,0.0893921334922527,-1,69,-1,-1,1,3,"low","umpLeft","FA",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4198",5301,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,70,-1,1,1,3,"high","umpMiddle","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4199",5302,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,71,-1,1,1,3,"low","umpMiddle","CU",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1
"4200",5303,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,72,-1,1,1,3,"low","umpLeft","SL",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
"4201",5304,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,73,-1,1,1,3,"middle","umpMiddle","SL",1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4202",5305,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,74,-1,1,1,3,"low","umpLeft","FA",1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
"4203",5306,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,75,-1,1,1,3,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"4204",5307,460026,0.075,0.112676056338028,0.0642201834862385,0.129277566539924,0.099009900990099,0.0236363636363636,0.010989010989011,0.0246913580246914,0.0195903829029386,0.282,0.063,0.12,33,3,0.741,29,16,0.146,0.056,0.021,7,0,0.356,16,6,0.243,0.04,0.176,69,9,0.691,81,34,0.143203883495146,0.0943054044250997,0.15,-1,76,-1,1,1,3,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"4205",5308,596103,0,0.0666666666666667,0.153846153846154,0.233333333333333,0.0333333333333333,0,0.02,0.0151515151515152,0,0.146,0.056,0.021,7,0,0.356,16,6,0.258,0.104,0.056,50,1,0.646,46,11,0.282,0.063,0.12,33,3,0.741,29,16,0.0588235294117647,0.0688405797101449,0.205882352941176,-1,77,-1,1,1,3,"middle","umpMiddle","SL",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
